1.011096674000000029e+01 1.619999999999999929e+01 2.752012523643270015e+03
1.011096674000000029e+01 1.721249999999999858e+01 2.785042711674209841e+03
1.011096674000000029e+01 1.822500000000000142e+01 2.785042710494200037e+03
1.011096674000000029e+01 1.923750000000000071e+01 2.785042710517020168e+03
1.011096674000000029e+01 2.025000000000000000e+01 2.785042710516860097e+03
1.011096674000000029e+01 2.126249999999999929e+01 2.785042712875840152e+03
1.011096674000000029e+01 2.227499999999999858e+01 2.785042710567789982e+03
1.011096674000000029e+01 2.328750000000000142e+01 2.785042710743100088e+03
1.011096674000000029e+01 2.430000000000000071e+01 2.785042711781919934e+03
1.011096674000000029e+01 2.531250000000000000e+01 2.785042710722109859e+03
1.011096674000000029e+01 2.632499999999999929e+01 2.785042710677830200e+03
1.011096674000000029e+01 2.733749999999999858e+01 2.785042710499540135e+03
1.011096674000000029e+01 2.835000000000000142e+01 2.785042710782880022e+03
1.011096674000000029e+01 2.936250000000000071e+01 2.785042710629889825e+03
1.011096674000000029e+01 3.037500000000000000e+01 2.785042710496039945e+03
1.011096674000000029e+01 3.138749999999999929e+01 2.785042711450289971e+03
1.011096674000000029e+01 3.239999999999999858e+01 2.785042710559970146e+03
1.011096674000000029e+01 3.341250000000000142e+01 2.785042710493709819e+03
1.011096674000000029e+01 3.442499999999999716e+01 2.785042710601579984e+03
1.011096674000000029e+01 3.543750000000000000e+01 2.785042710652689948e+03
1.011096674000000029e+01 3.645000000000000284e+01 3.236792967492960088e+03
1.112206341000000087e+01 0.000000000000000000e+00 2.553293411217970061e+03
1.112206341000000087e+01 1.012499999999999956e+00 2.553293411013370132e+03
1.112206341000000087e+01 2.024999999999999911e+00 2.553293411454029865e+03
1.112206341000000087e+01 3.037500000000000089e+00 2.553293411018190000e+03
1.112206341000000087e+01 4.049999999999999822e+00 2.553293411147889856e+03
1.112206341000000087e+01 5.062500000000000000e+00 2.553293411099609784e+03
1.112206341000000087e+01 6.075000000000000178e+00 2.553293411041499894e+03
1.112206341000000087e+01 7.087500000000000355e+00 2.553293411122249836e+03
1.112206341000000087e+01 8.099999999999999645e+00 2.553293411017699782e+03
1.112206341000000087e+01 9.112500000000000711e+00 2.553293411021700194e+03
1.112206341000000087e+01 1.012500000000000000e+01 2.553293411047160134e+03
1.112206341000000087e+01 1.113749999999999929e+01 2.553293411046659912e+03
1.112206341000000087e+01 1.215000000000000036e+01 2.553293411016210030e+03
1.112206341000000087e+01 1.316249999999999964e+01 2.553293411031029791e+03
1.112206341000000087e+01 1.417500000000000071e+01 2.553293411228130026e+03
1.112206341000000087e+01 1.518750000000000000e+01 2.553293411019540144e+03
1.112206341000000087e+01 1.619999999999999929e+01 2.553293411089619894e+03
1.112206341000000087e+01 1.721249999999999858e+01 2.553293411036840098e+03
1.112206341000000087e+01 1.822500000000000142e+01 2.752012523573509952e+03
1.112206341000000087e+01 1.923750000000000071e+01 2.785042710504860224e+03
1.112206341000000087e+01 2.025000000000000000e+01 2.785042712156830021e+03
1.112206341000000087e+01 2.126249999999999929e+01 2.785042710636880201e+03
1.112206341000000087e+01 2.227499999999999858e+01 2.785042711442959899e+03
1.112206341000000087e+01 2.328750000000000142e+01 2.785042712097890217e+03
1.112206341000000087e+01 2.430000000000000071e+01 2.785042710497370081e+03
1.112206341000000087e+01 2.531250000000000000e+01 2.785042711872809832e+03
1.112206341000000087e+01 2.632499999999999929e+01 2.785042711813389815e+03
1.112206341000000087e+01 2.733749999999999858e+01 2.785042710895419987e+03
1.112206341000000087e+01 2.835000000000000142e+01 2.785042712941430182e+03
1.112206341000000087e+01 2.936250000000000071e+01 2.785042710507530046e+03
1.112206341000000087e+01 3.037500000000000000e+01 2.785042710913569863e+03
1.112206341000000087e+01 3.138749999999999929e+01 2.785042710920220088e+03
1.112206341000000087e+01 3.239999999999999858e+01 2.785042711659560155e+03
1.112206341000000087e+01 3.341250000000000142e+01 2.785042711272159977e+03
1.112206341000000087e+01 3.442499999999999716e+01 2.785042710503209946e+03
1.112206341000000087e+01 3.543750000000000000e+01 2.785042711139639778e+03
1.112206341000000087e+01 3.645000000000000284e+01 2.785042711558829978e+03
3.639948025000000342e+01 0.000000000000000000e+00 2.553293411596880105e+03
3.639948025000000342e+01 1.012499999999999956e+00 2.553293411028029823e+03
3.639948025000000342e+01 2.024999999999999911e+00 2.553293411329850187e+03
3.639948025000000342e+01 3.037500000000000089e+00 2.553293411237290002e+03
3.639948025000000342e+01 4.049999999999999822e+00 2.553293411019859832e+03
3.639948025000000342e+01 5.062500000000000000e+00 2.553293411141899924e+03
3.639948025000000342e+01 6.075000000000000178e+00 2.553293411326349997e+03
3.639948025000000342e+01 7.087500000000000355e+00 2.553293411016859864e+03
3.639948025000000342e+01 8.099999999999999645e+00 2.553293411018869847e+03
3.639948025000000342e+01 9.112500000000000711e+00 2.553293412016730144e+03
3.639948025000000342e+01 1.012500000000000000e+01 2.553293411014540197e+03
3.639948025000000342e+01 1.113749999999999929e+01 2.553293411017869857e+03
3.639948025000000342e+01 1.215000000000000036e+01 2.553293411125910097e+03
3.639948025000000342e+01 1.316249999999999964e+01 2.553293412519160029e+03
3.639948025000000342e+01 1.417500000000000071e+01 2.553293411571569777e+03
3.639948025000000342e+01 1.518750000000000000e+01 2.553293411031680080e+03
3.639948025000000342e+01 1.619999999999999929e+01 2.553293411024019861e+03
3.639948025000000342e+01 1.721249999999999858e+01 2.553293411035850113e+03
3.639948025000000342e+01 1.822500000000000142e+01 2.553293411064320026e+03
3.639948025000000342e+01 1.923750000000000071e+01 2.553293411090449808e+03
3.639948025000000342e+01 2.025000000000000000e+01 2.752012526189700111e+03
3.639948025000000342e+01 2.126249999999999929e+01 2.785042710782050108e+03
3.639948025000000342e+01 2.227499999999999858e+01 2.785042712917800145e+03
3.639948025000000342e+01 2.328750000000000142e+01 2.785042711302130101e+03
3.639948025000000342e+01 2.430000000000000071e+01 2.785042710495550182e+03
3.639948025000000342e+01 2.531250000000000000e+01 2.785042710490549780e+03
3.639948025000000342e+01 2.632499999999999929e+01 2.785042710587610145e+03
3.639948025000000342e+01 2.733749999999999858e+01 2.785042710785879990e+03
3.639948025000000342e+01 2.835000000000000142e+01 2.785042710500370049e+03
3.639948025000000342e+01 2.936250000000000071e+01 2.785042710487709883e+03
3.639948025000000342e+01 3.037500000000000000e+01 2.785042710526170140e+03
3.639948025000000342e+01 3.138749999999999929e+01 2.785042710518349850e+03
3.639948025000000342e+01 3.239999999999999858e+01 2.785042710534829894e+03
3.639948025000000342e+01 3.341250000000000142e+01 2.785042710489539786e+03
3.639948025000000342e+01 3.442499999999999716e+01 3.236792967502959982e+03
3.639948025000000342e+01 3.543750000000000000e+01 3.236792967479309937e+03
3.639948025000000342e+01 3.645000000000000284e+01 3.236792967620319814e+03
3.741057692999999773e+01 0.000000000000000000e+00 2.553293411029179879e+03
3.741057692999999773e+01 1.012499999999999956e+00 2.553293411010549789e+03
3.741057692999999773e+01 2.024999999999999911e+00 2.553293411346160156e+03
3.741057692999999773e+01 3.037500000000000089e+00 2.553293411128739990e+03
3.741057692999999773e+01 4.049999999999999822e+00 2.553293411116079824e+03
3.741057692999999773e+01 5.062500000000000000e+00 2.553293411020530129e+03
3.741057692999999773e+01 6.075000000000000178e+00 2.553293411039339844e+03
3.741057692999999773e+01 7.087500000000000355e+00 2.553293411018869847e+03
3.741057692999999773e+01 8.099999999999999645e+00 2.553293412244980118e+03
3.741057692999999773e+01 9.112500000000000711e+00 2.553293411094120074e+03
3.741057692999999773e+01 1.012500000000000000e+01 2.553293411030510015e+03
3.741057692999999773e+01 1.113749999999999929e+01 2.553293411026680133e+03
3.741057692999999773e+01 1.215000000000000036e+01 2.553293411045000084e+03
3.741057692999999773e+01 1.316249999999999964e+01 2.553293411439879947e+03
3.741057692999999773e+01 1.417500000000000071e+01 2.752012527332739865e+03
3.741057692999999773e+01 1.518750000000000000e+01 2.785042710490709851e+03
3.741057692999999773e+01 1.619999999999999929e+01 2.785042710537330095e+03
3.741057692999999773e+01 1.721249999999999858e+01 2.785042710586779776e+03
3.741057692999999773e+01 1.822500000000000142e+01 2.785042710492220067e+03
3.741057692999999773e+01 1.923750000000000071e+01 2.785042710795859875e+03
3.741057692999999773e+01 2.025000000000000000e+01 2.785042710502370028e+03
3.741057692999999773e+01 2.126249999999999929e+01 2.785042710586099929e+03
3.741057692999999773e+01 2.227499999999999858e+01 2.785042710494200037e+03
3.741057692999999773e+01 2.328750000000000142e+01 2.785042710494200037e+03
3.741057692999999773e+01 2.430000000000000071e+01 2.785042710551139862e+03
3.741057692999999773e+01 2.531250000000000000e+01 2.785042710494709809e+03
3.741057692999999773e+01 2.632499999999999929e+01 2.785042710488719877e+03
3.741057692999999773e+01 2.733749999999999858e+01 2.785042710498859833e+03
3.741057692999999773e+01 2.835000000000000142e+01 2.785042710501199963e+03
3.741057692999999773e+01 2.936250000000000071e+01 2.785042710516860097e+03
3.741057692999999773e+01 3.037500000000000000e+01 2.785042710488549801e+03
3.741057692999999773e+01 3.138749999999999929e+01 2.785042710600249848e+03
3.741057692999999773e+01 3.239999999999999858e+01 2.785042710675169928e+03
3.741057692999999773e+01 3.341250000000000142e+01 2.785042710706140042e+03
3.741057692999999773e+01 3.442499999999999716e+01 2.785042710495709798e+03
3.741057692999999773e+01 3.543750000000000000e+01 2.785042710492709830e+03
3.741057692999999773e+01 3.645000000000000284e+01 2.785042710501360034e+03
3.842167359999999832e+01 0.000000000000000000e+00 2.553293411022199962e+03
3.842167359999999832e+01 1.012499999999999956e+00 2.553293411026359991e+03
3.842167359999999832e+01 2.024999999999999911e+00 2.553293411026520062e+03
3.842167359999999832e+01 3.037500000000000089e+00 2.553293411025189926e+03
3.842167359999999832e+01 4.049999999999999822e+00 2.553293411045509856e+03
3.842167359999999832e+01 5.062500000000000000e+00 2.553293411223460225e+03
3.842167359999999832e+01 6.075000000000000178e+00 2.553293411209319856e+03
3.842167359999999832e+01 7.087500000000000355e+00 2.553293411018530151e+03
3.842167359999999832e+01 8.099999999999999645e+00 2.553293411073129846e+03
3.842167359999999832e+01 9.112500000000000711e+00 2.553293411211980128e+03
3.842167359999999832e+01 1.012500000000000000e+01 2.553293411224969987e+03
3.842167359999999832e+01 1.113749999999999929e+01 2.553293411029179879e+03
3.842167359999999832e+01 1.215000000000000036e+01 2.553293411018530151e+03
3.842167359999999832e+01 1.316249999999999964e+01 2.553293411025029854e+03
3.842167359999999832e+01 1.417500000000000071e+01 2.553293411022530108e+03
3.842167359999999832e+01 1.518750000000000000e+01 2.553293411015370111e+03
3.842167359999999832e+01 1.619999999999999929e+01 2.553293411325520083e+03
3.842167359999999832e+01 1.721249999999999858e+01 2.553293411044339791e+03
3.842167359999999832e+01 1.822500000000000142e+01 2.553293411042180196e+03
3.842167359999999832e+01 1.923750000000000071e+01 2.553293411029019808e+03
3.842167359999999832e+01 2.025000000000000000e+01 2.553293413302109911e+03
3.842167359999999832e+01 2.126249999999999929e+01 2.553293411125750026e+03
3.842167359999999832e+01 2.227499999999999858e+01 2.553293411076960183e+03
3.842167359999999832e+01 2.328750000000000142e+01 2.553293411073309926e+03
3.842167359999999832e+01 2.430000000000000071e+01 2.553293411417920197e+03
3.842167359999999832e+01 2.531250000000000000e+01 2.553293411259429831e+03
3.842167359999999832e+01 2.632499999999999929e+01 2.553293411194989858e+03
3.842167359999999832e+01 2.733749999999999858e+01 2.553293411269250100e+03
3.842167359999999832e+01 2.835000000000000142e+01 2.553293411298720002e+03
3.842167359999999832e+01 2.936250000000000071e+01 2.553293411074299911e+03
3.842167359999999832e+01 3.037500000000000000e+01 2.553293412521659775e+03
3.842167359999999832e+01 3.138749999999999929e+01 2.553293411019540144e+03
3.842167359999999832e+01 3.239999999999999858e+01 2.765880782489629837e+03
3.842167359999999832e+01 3.341250000000000142e+01 2.765880782467309928e+03
3.842167359999999832e+01 3.442499999999999716e+01 2.765880782472810097e+03
3.842167359999999832e+01 3.543750000000000000e+01 2.765880782482290215e+03
3.842167359999999832e+01 3.645000000000000284e+01 2.765880782462650131e+03
2.426632017000000019e+01 0.000000000000000000e+00 2.553293411041170202e+03
2.426632017000000019e+01 1.012499999999999956e+00 2.553293412547130174e+03
2.426632017000000019e+01 2.024999999999999911e+00 2.553293411043329797e+03
2.426632017000000019e+01 3.037500000000000089e+00 2.553293411024859779e+03
2.426632017000000019e+01 4.049999999999999822e+00 2.553293411371470029e+03
2.426632017000000019e+01 5.062500000000000000e+00 3.005043668064559824e+03
2.426632017000000019e+01 6.075000000000000178e+00 3.005043668021609847e+03
2.426632017000000019e+01 7.087500000000000355e+00 3.005043668273669937e+03
2.426632017000000019e+01 8.099999999999999645e+00 3.005043668014960076e+03
2.426632017000000019e+01 9.112500000000000711e+00 3.005043668262339907e+03
2.426632017000000019e+01 1.012500000000000000e+01 3.005043668036089912e+03
2.426632017000000019e+01 1.113749999999999929e+01 3.005043668007459928e+03
2.426632017000000019e+01 1.215000000000000036e+01 3.005043668076889844e+03
2.426632017000000019e+01 1.316249999999999964e+01 3.005043669513429904e+03
2.426632017000000019e+01 1.417500000000000071e+01 3.005043668007640008e+03
2.426632017000000019e+01 1.518750000000000000e+01 3.005043667997309967e+03
2.426632017000000019e+01 1.619999999999999929e+01 3.005043668005970176e+03
2.426632017000000019e+01 1.721249999999999858e+01 3.005043667998810179e+03
2.426632017000000019e+01 1.822500000000000142e+01 3.005043668964879998e+03
2.426632017000000019e+01 1.923750000000000071e+01 3.005043667996470049e+03
2.426632017000000019e+01 2.025000000000000000e+01 3.005043668010459896e+03
2.426632017000000019e+01 2.126249999999999929e+01 3.005043668006630014e+03
2.426632017000000019e+01 2.227499999999999858e+01 3.005043668321779933e+03
2.426632017000000019e+01 2.328750000000000142e+01 3.005043668494080066e+03
2.426632017000000019e+01 2.430000000000000071e+01 3.005043668113350122e+03
2.426632017000000019e+01 2.531250000000000000e+01 3.005043668007129781e+03
2.426632017000000019e+01 2.632499999999999929e+01 3.005043668050080214e+03
2.426632017000000019e+01 2.733749999999999858e+01 3.005043668121999872e+03
2.426632017000000019e+01 2.835000000000000142e+01 3.217631039469400093e+03
2.426632017000000019e+01 2.936250000000000071e+01 3.217631039456739927e+03
2.426632017000000019e+01 3.037500000000000000e+01 3.217631039501859959e+03
2.426632017000000019e+01 3.138749999999999929e+01 3.217631039732109912e+03
2.426632017000000019e+01 3.239999999999999858e+01 3.217631040126980224e+03
2.426632017000000019e+01 3.341250000000000142e+01 3.217631039657509973e+03
2.426632017000000019e+01 3.442499999999999716e+01 3.217631039474560112e+03
2.426632017000000019e+01 3.543750000000000000e+01 3.217631039667669938e+03
2.426632017000000019e+01 3.645000000000000284e+01 3.217631039445249826e+03
2.527741684000000078e+01 0.000000000000000000e+00 2.553293411027850198e+03
2.527741684000000078e+01 1.012499999999999956e+00 2.553293411203479991e+03
2.527741684000000078e+01 2.024999999999999911e+00 2.553293411038169779e+03
2.527741684000000078e+01 3.037500000000000089e+00 2.553293411204650056e+03
2.527741684000000078e+01 4.049999999999999822e+00 2.553293411026029844e+03
2.527741684000000078e+01 5.062500000000000000e+00 2.553293411016029950e+03
2.527741684000000078e+01 6.075000000000000178e+00 2.553293411038680006e+03
2.527741684000000078e+01 7.087500000000000355e+00 2.553293411018190000e+03
2.527741684000000078e+01 8.099999999999999645e+00 2.553293411021199972e+03
2.527741684000000078e+01 9.112500000000000711e+00 2.553293411249930159e+03
2.527741684000000078e+01 1.012500000000000000e+01 2.553293411127910076e+03
2.527741684000000078e+01 1.113749999999999929e+01 2.553293411021700194e+03
2.527741684000000078e+01 1.215000000000000036e+01 2.553293411135569841e+03
2.527741684000000078e+01 1.316249999999999964e+01 2.553293411025850219e+03
2.527741684000000078e+01 1.417500000000000071e+01 2.553293411256100171e+03
2.527741684000000078e+01 1.518750000000000000e+01 2.553293411023859790e+03
2.527741684000000078e+01 1.619999999999999929e+01 2.553293411096280124e+03
2.527741684000000078e+01 1.721249999999999858e+01 2.553293412138099939e+03
